title,author,avg_rating,genre,price,currency,cover_url,link
"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,4.28,Juvenile Fiction,11.46,EUR,http://books.google.com/books/content?id=6EIoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia
The Cider House Rules,John Irving,4.17,Fiction,,NAN,http://books.google.com/books/content?id=09p5QbUcgCoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules
"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,4.11,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=BFoEqy_vxG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/307791.The_City_of_Ember
"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.1,Fiction,,NAN,http://books.google.com/books/content?id=ASvHBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear
The Club,Ellery Lloyd,4.11,Fiction,11.99,EUR,http://books.google.com/books/content?id=iBg_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58536005-the-club
The Collector,John Fowles,4.11,Fiction,,NAN,http://books.google.com/books/content?id=ycDcsbsurcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/243705.The_Collector
The Color Purple,Alice Walker,4.28,Fiction,,NAN,http://books.google.com/books/content?id=ZIogAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/52892857-the-color-purple
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,4.11,Fiction,,NAN,http://books.google.com/books/content?id=Ba9JP76UxpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34497.The_Color_of_Magic
The Compleat Works of Wllm Shkspr,Reduced Shakespeare Company,4.43,Nan,,NAN,,https://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr
The Complete Calvin and Hobbes,Bill Watterson,4.81,Comics & Graphic Novels,,NAN,http://books.google.com/books/content?id=wmjG5g4Yx7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes
The Complete Maus,Art Spiegelman,4.58,Comics & Graphic Novels,,NAN,http://books.google.com/books/content?id=ASajL1zsziAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/15195.The_Complete_Maus
The Complete Novels,Jane Austen,4.57,Fiction,14.15,EUR,http://books.google.com/books/content?id=N_JhbNdse7cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14905.The_Complete_Novels
The Complete Poems of Emily Dickinson,Emily Dickinson,4.11,Young Adult Nonfiction,10.99,EUR,http://books.google.com/books/content?id=HwFMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
The Complete Sherlock Holmes,Arthur Conan Doyle,4.51,Fiction,2.59,EUR,http://books.google.com/books/content?id=5yx2EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes
The Complete Stories and Poems,Edgar Allan Poe,4.4,Fiction,1.99,EUR,http://books.google.com/books/content?id=PUTmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems
The Complete Works,William Shakespeare,4.48,Literary Collections,19.38,EUR,http://books.google.com/books/content?id=Jmy0ZWUA2ScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/569564.The_Complete_Works
The Corrections,Jonathan Franzen,4.11,Fiction,12.74,EUR,http://books.google.com/books/content?id=FodGfz5li5wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3805.The_Corrections
The Count of Monte Cristo,Alexandre Dumas,4.32,Fiction,,NAN,http://books.google.com/books/content?id=eXRRNzjlXrkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo
The Couple Next Door,Shari Lapena,3.8,Fiction,8.99,EUR,http://books.google.com/books/content?id=s744CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28815474-the-couple-next-door
The Crucible,Arthur Miller,3.61,Drama,8.08,EUR,http://books.google.com/books/content?id=KFZ3CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17250.The_Crucible
"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.01,Young Adult Fiction,9.49,EUR,http://books.google.com/books/content?id=WFAsDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/26032825-the-cruel-prince
The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.89,Fiction,8.99,EUR,http://books.google.com/books/content?id=WKcaQG7csYAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
"The Da Vinci Code (Robert Langdon, #2)",Dan    Brown,3.93,Fiction,11.99,EUR,http://books.google.com/books/content?id=ASDy1OLaP1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/968.The_Da_Vinci_Code
"The Dark Tower (The Dark Tower, #7)",Stephen        King,4.11,Fiction,,NAN,http://books.google.com/books/content?id=Geq0uKAxZPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5091.The_Dark_Tower
"The Darkest Minds (The Darkest Minds, #1)",Alexandra Bracken,4.11,Juvenile Fiction,6.49,EUR,http://books.google.com/books/content?id=AopDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10576365-the-darkest-minds
"The Death Cure (The Maze Runner, #3)",James Dashner,4.11,Young Adult Fiction,7.07,EUR,http://books.google.com/books/content?id=8t5GVWLo_eEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7864437-the-death-cure
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,4.11,History,,NAN,http://books.google.com/books/content?id=diAFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/397483.The_Devil_in_the_White_City
The Diary of a Young Girl,Anne Frank,4.2,Nan,,NAN,,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl
The Divine Comedy: Inferno - Purgatorio - Paradiso,Dante Alighieri,4.08,Poetry,16.68,EUR,http://books.google.com/books/content?id=QdAmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6656.The_Divine_Comedy
The Drowning Woman,Robyn Harding,4.11,Fiction,9.49,EUR,http://books.google.com/books/content?id=04SSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62874245-the-drowning-woman
"The Eden Paradox (Eden Paradox, #1)",Barry Kirwan,4.11,Fiction,,NAN,http://books.google.com/books/content?id=9ER8xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43722869-the-eden-paradox
"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,4.11,Fiction,7.49,EUR,http://books.google.com/books/content?id=_YS-AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16081272-the-edge-of-never
The Elegance of the Hedgehog,Muriel Barbery,4.11,Fiction,9.59,EUR,http://books.google.com/books/content?id=GFktEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog
The Elephant Tree,R.D. Ronald,3.9,Fiction,3.42,EUR,http://books.google.com/books/content?id=d10GBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9293020-the-elephant-tree
"The Elite (The Selection, #2)",Kiera Cass,4.11,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=tBSvP-Aa4GUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16248068-the-elite
The English Patient,Michael Ondaatje,3.86,Fiction,,NAN,http://books.google.com/books/content?id=mmD4A-MGQokC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11713.The_English_Patient
"The Exorcist (The Exorcist, #1)",William Peter Blatty,4.11,Fiction,,NAN,http://books.google.com/books/content?id=b1JMJphpm68C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/179780.The_Exorcist
"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,4.19,Fiction,8.5,EUR,http://books.google.com/books/content?id=1PgKPuFIz1kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/228665.The_Eye_of_the_World
"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,4.11,Fiction,2.99,EUR,http://books.google.com/books/content?id=Yr32gqStb8UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27003.The_Eyre_Affair
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,Fiction,,NAN,http://books.google.com/books/content?id=R6TTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43822820-the-family-upstairs
The Fault in Our Stars,John Green,4.12,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=Qk8n0olOX5MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars
"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.4,Fiction,11.14,EUR,http://books.google.com/books/content?id=xFr92V2k3PIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/61215351-the-fellowship-of-the-ring
"The Fiery Cross (Outlander, #5)",Diana Gabaldon,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=1TsCw44n8SAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10967.The_Fiery_Cross
The Firm,John Grisham,4.06,Government Investigators,,NAN,http://books.google.com/books/content?id=z7e7qtERfH0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5358.The_Firm
The Five People You Meet in Heaven,Mitch Albom,4.01,Fiction,9.99,EUR,http://books.google.com/books/content?id=5sOLAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven
The Forgotten Garden,Kate Morton,4.11,Fiction,28.67,EUR,http://books.google.com/books/content?id=T19Aqu84Ob8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3407877-the-forgotten-garden
"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.24,Comics & Graphic Novels,5.87,EUR,http://books.google.com/books/content?id=SSNADwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
The Girl Who Played with Fire (Millennium #2),Stieg Larsson,4.26,Fiction,,NAN,http://books.google.com/books/content?id=CreMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5060378-the-girl-who-played-with-fire
The Girl Who Was Taken,Charlie Donlea,4.11,Fiction,13.89,EUR,http://books.google.com/books/content?id=I0VRDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39657755-the-girl-who-was-taken
"The Girl With the Dragon Tattoo (Millennium, #1)",Stieg Larsson,4.17,Comics & Graphic Novels,5.87,EUR,http://books.google.com/books/content?id=I3grDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2429135.The_Girl_With_the_Dragon_Tattoo
"The Girl in the Eagle's Talons (Millennium, #7)",Karin Smirnoff,4.11,Fiction,5.99,EUR,http://books.google.com/books/content?id=lXFnEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/75523433-the-girl-in-the-eagle-s-talons
The Girl on the Train,Paula Hawkins,3.96,Fiction,,NAN,http://books.google.com/books/content?id=IUeyBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train
"The Giver (The Giver, #1)",Lois Lowry,4.12,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=hKN9xV-xl2kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3636.The_Giver
The Giving Tree,Shel Silverstein,4.38,Juvenile Fiction,10.99,EUR,http://books.google.com/books/content?id=1IleAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/370493.The_Giving_Tree
The Glass Castle,Jeannette Walls,4.11,Biography & Autobiography,,NAN,http://books.google.com/books/content?id=BTMknk-qvacC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7445.The_Glass_Castle
The Glass Menagerie,Tennessee Williams,4.11,Drama,,NAN,http://books.google.com/books/content?id=WwYCaTrBYFAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/92517.The_Glass_Menagerie
The God Delusion,Richard Dawkins,4.11,Religion,9.49,EUR,http://books.google.com/books/content?id=grccDzrTWLUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14743.The_God_Delusion
The God of Small Things,Arundhati Roy,3.96,Fiction,,NAN,http://books.google.com/books/content?id=0mhCpXdzLt4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things
"The Godfather (The Godfather, #1)",Mario Puzo,4.4,Fiction,,NAN,http://books.google.com/books/content?id=acy0U6WyM7MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22034.The_Godfather
"The Golden Compass (His Dark Materials, #1)",Philip Pullman,4.03,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=pUVaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/119322.The_Golden_Compass
The Goldfinch,Donna Tartt,4.11,Fiction,6.49,EUR,http://books.google.com/books/content?id=T2CA83gbtM8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17333223-the-goldfinch
"The Good Earth (House of Earth, #1)",Pearl S. Buck,4.01,Fiction,,NAN,http://books.google.com/books/content?id=U6OgdLXPwvAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1078.The_Good_Earth
"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=AVOgAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/179064.The_Goose_Girl
The Grapes of Wrath,John Steinbeck,4.02,American Fiction,,NAN,http://books.google.com/books/content?id=yDZHfxUCUqwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18114322-the-grapes-of-wrath
The Graveyard Book,Neil Gaiman,4.15,Juvenile Fiction,6.29,EUR,http://books.google.com/books/content?id=eu2z740u7QwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book
The Great Gatsby,F. Scott Fitzgerald,3.93,Fiction,1.48,EUR,http://books.google.com/books/content?id=4NXVDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4671.The_Great_Gatsby
The Green Mile,Stephen        King,4.49,Fiction,9.99,EUR,http://books.google.com/books/content?id=b2l6DZRKW_cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11566.The_Green_Mile
The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,4.19,Fiction,10.04,EUR,http://books.google.com/books/content?id=bz_bYuaxRWsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society
"The Gunslinger (The Dark Tower, #1)",Stephen        King,3.91,Fiction,,NAN,http://books.google.com/books/content?id=wOkqDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43615.The_Gunslinger
"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,4.15,Fiction,13.99,EUR,http://books.google.com/books/content?id=ZrsVZKWJg4UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale
"The Hate U Give (The Hate U Give, #1)",Angie Thomas,4.45,Young Adult Fiction,9.99,EUR,http://books.google.com/books/content?id=uARhDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32075671-the-hate-u-give
The Haunting of Hill House,Shirley Jackson,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=shamoNc-gg4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/89717.The_Haunting_of_Hill_House
"The Hawthorne Legacy (The Inheritance Games, #2)",Jennifer Lynn Barnes,4.11,Young Adult Fiction,,NAN,http://books.google.com/books/content?id=IOIczgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy
The Help,Kathryn Stockett,4.47,Fiction,8.99,EUR,http://books.google.com/books/content?id=mpuhNtrkrV8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4667024-the-help
"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=7wV6JAOGRTYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2767793-the-hero-of-ages
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,4.48,History,,NAN,http://books.google.com/books/content?id=bAdGjSPajlIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/561909.The_Hiding_Place
"The High Auction (Wisdom Revolution, #1)",Misba,4.11,Fiction,2.99,EUR,http://books.google.com/books/content?id=W8pEEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60215314-the-high-auction
The Historian,Elizabeth Kostova,3.8,Fiction,9.99,EUR,http://books.google.com/books/content?id=ZXo5AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30236962-the-historian
The History of Love,Nicole Krauss,4.11,Fiction,,NAN,http://books.google.com/books/content?id=N15cexxVFh8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3867.The_History_of_Love
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.22,Fiction,,NAN,http://books.google.com/books/content?id=Fu2VnsEW8S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy
